post_id,time,comments,shares,reactions,reaction_count,comments_full,hour,text
pfbid02VEdt1nmzAtVSHW5ARWhSqF1DMrT158E9LhJSQpJhDrymqTtGSioBrFvWXoWrrgKKl,2023-05-17 04:32:46,34698,5530,"{'like': 523848, 'love': 255969, 'care': 25893, 'haha': 2306, 'wow': 476, 'sad': 90, 'angry': 50}",808632,"[{'commenter_name': 'Raicha', 'commenter_id': '/mbasic.facebook.com/abraichagamingyt', 'text': 'Very impressive!\U0001faf6', 'comment_id': '2491532177694579'}, {'commenter_name': 'رابطه مشجعين الدون رونالدو في النصر السعودي', 'commenter_id': '100088875650366', 'text': 'Very impressive!🤩❤️', 'comment_id': '913126939801706'}, {'commenter_name': 'Abdo Ismail', 'commenter_id': '/mbasic.facebook.com/abdo.ismail.395454', 'text': 'Very impressive!💙💙', 'comment_id': '255348840336887'}, {'commenter_name': 'El_RIO', 'commenter_id': '100090532676079', 'text': 'Impressive win 💪 we keep fighting till the end... We never give up. Always outstanding player', 'comment_id': '228083843291264'}, {'commenter_name': 'Khaled Ibrahim', 'commenter_id': '/mbasic.facebook.com/xKhaledIbrahim', 'text': 'The best player in football history ♥️🔥', 'comment_id': '903730087391650'}, {'commenter_name': 'نظام جونیئر', 'commenter_id': '100078060947221', 'text': 'The prophet (peace and blessings of allaah be upon him) said:\nI love muhammad saw', 'comment_id': '3415919501998016'}, {'commenter_name': 'Dictator Amir', 'commenter_id': '/mbasic.facebook.com/dictatoramir4', 'text': 'Kituufu nyo Bro💯✊', 'comment_id': '1388116145448522'}, {'commenter_name': 'كمال طماح', 'commenter_id': '/mbasic.facebook.com/Kamaltamah1', 'text': 'اذا انتقل الاسطورة ميسي إلى الدوري السعودي فستكتمل المتعة والإثارة وستعود المنافسة الاسطورية بينك وبين ميسي وستتجه أنظار عشاق كرة القدم في العالم إلى الدوري السعودي', 'comment_id': '1211094626271450'}, {'commenter_name': 'Rafi VAIA', 'commenter_id': '100083843700404', 'text': 'This is not the issue. I remember the day I was listening to a Chinese emotional song. I listened to it with all my soul and heart till I cried only for someone to tell me the song was talking about agriculture🥺💔😭', 'comment_id': '666183271973721'}, {'commenter_name': 'ندى حجازىnadahegazi', 'commenter_id': '100044232409354', 'text': 'شطور يا كريستيانو 👏👏👏', 'comment_id': '6347662988681693'}]",4,"Important win tonight, 3 more games ahead!
We keep believing until the end!💪🏼💛💙"
pfbid0zhEG2Ws679AeqVU6py6gJZjiqsU6gcN4dbvTQT1Siq5pNKXEmJbtmRvG7Q87vcoZl,2023-05-14 02:00:32,38777,6648,"{'like': 809070, 'love': 357162, 'care': 33993, 'haha': 985, 'wow': 937, 'sad': 80, 'angry': 56}",1202283,"[{'commenter_name': 'Facebook', 'commenter_id': '/facebook.com/facebook', 'text': 'The 🐐 out here changing lives \U0001faf6', 'comment_id': '1771239873272043'}, {'commenter_name': 'Ayoola Ayobami', 'commenter_id': '/mbasic.facebook.com/ayoola.anuoluwapo.35', 'text': 'Those kids will forever remember you for the happy moments you shared with them.\nWhat a GOAT 🐐 with great impacts ❤️', 'comment_id': '191881837086595'}, {'commenter_name': 'YA YA', 'commenter_id': '/mbasic.facebook.com/yaxyeabdicaziiz.garaad.3', 'text': 'Thank you for being supportive children\nHero 🤛🤙', 'comment_id': '2490388891117689'}, {'commenter_name': 'رابطه مشجعين الدون رونالدو في النصر السعودي', 'commenter_id': '100088875650366', 'text': ""To everyone reading this Keep going. No matter how stuck you feel, no matter how bad things are right now, no matter how hopeless & depressed you feel, no matter how many days you have spent wishing things were different. I promise you won't feel this way forever. Keep going..🙏 You are blessed!!!"", 'comment_id': '1015053292855539'}, {'commenter_name': 'Belghait Abdo', 'commenter_id': '100073616329968', 'text': 'You are truly my inspiration and the inspiration of the world. I am truly grateful to have lived in your era 💗💗💗', 'comment_id': '525951506223899'}, {'commenter_name': 'Hamed Sulaimon', 'commenter_id': '/mbasic.facebook.com/hamed.sulaimon.71', 'text': 'You are an inspiration!\n\nThank you for inspiring me always🌹👏😊', 'comment_id': '960719148455115'}, {'commenter_name': 'Mathias Charles', 'commenter_id': '/mbasic.facebook.com/bahati.charles.7773', 'text': ""That's the good and an inspiring part of you which we all are happy to know that you're even superb outside the pitch. I'm always your fan and will always follow your footprints as I grow"", 'comment_id': '1277471979525364'}, {'commenter_name': 'Akinola Ridwan', 'commenter_id': '/mbasic.facebook.com/akinola.ridwan', 'text': ""You're the best King CR7 👑 ♥️"", 'comment_id': '892018318555232'}, {'commenter_name': 'Khalid Khan', 'commenter_id': '/mbasic.facebook.com/Khalid.Khan.23334', 'text': 'تحریک انصاف کے Active Worker حاضرى لگاؤ✌🇧🇫ہم اپنی ساتھ ایڈ کرے فالو کیجۓ ضرور۔', 'comment_id': '256073170440532'}, {'commenter_name': 'Nurkey Meek Sheeno', 'commenter_id': '100089487094903', 'text': ""I KNOW WE DON'T KNOW EACH OTHER BUT TO EVERYONE WHO IS READING THIS NOW,I WISH YOU ALL THE BEST IN LIFE AND GOD BLESS YOU. 💗"", 'comment_id': '1621553644985584'}]",2,"Had the pleasure a few years ago to visit Singapore, spend some time with these amazing kids and see the great work of the Peter Lim Scholarship.
Looking forward to see all of you again next month🤗"
pfbid02TkgrK4AFhsmY2RMWRpwW2ufUnUtDAqKR2JfQYPMnu6ZMk8jCJxtcnpE4mHuPGeggl,2023-05-13 01:14:54,14525,1712,"{'like': 217053, 'love': 114118, 'care': 14112, 'haha': 523, 'wow': 283, 'sad': 48, 'angry': 28}",346165,"[{'commenter_name': 'خوله العريقي', 'commenter_id': '100064074182388', 'text': ""The best player in history, the king of football❤️\n\nHe's truly a gift from heaven. You have made history the GOAT. You're a definition of hard work,\n\neveryone who agrees with me puts a heart and follows us thank you so much 🧡 🐐🌺💪CR7😘"", 'comment_id': '1363339247846790'}, {'commenter_name': 'Sunday Ngiladar Peter', 'commenter_id': '/mbasic.facebook.com/sundayngiladar.peter', 'text': ""I know I will not win but I gonna do because I love you and I'm your fan.. I will as you say.. suuuuu"", 'comment_id': '207505868713846'}, {'commenter_name': 'Mako Power TV', 'commenter_id': '100064807413399', 'text': ""I KNOW WE DON'T KNOW EACH OTHER BUT TO EVERYONE WHO IS READING THIS NOW,I WISH YOU ALL THE BEST IN LIFE AND GOD BLESS YOU. 💗I wish to be followed by you it could mean a lot 💙.\nThank you so much ❤️"", 'comment_id': '596907312409735'}, {'commenter_name': 'SIMPHASI NDI WATHU', 'commenter_id': '100088788076838', 'text': 'All I remember in my mathematics subject is a question from our teacher\n""Are we together""?😒', 'comment_id': '648605330424162'}, {'commenter_name': 'Pakistan Cricket Sarcasm', 'commenter_id': '100090511817776', 'text': 'Best team in football - Argentina 🇦🇷\n\nBest team in cricket - Pakistan 🇵🇰', 'comment_id': '262004656317972'}, {'commenter_name': 'Joseph Nimely', 'commenter_id': '/mbasic.facebook.com/joseph.nimely', 'text': 'CR7 IS THE GREATEST OF ALL TIMES', 'comment_id': '620033773357322'}, {'commenter_name': 'Jawad Ahmad', 'commenter_id': '100076538171062', 'text': 'Love and respect from Pakistan CR7 🇵🇰🇵🇰🇵🇰🇵🇰🥰', 'comment_id': '1293490588255966'}, {'commenter_name': 'Majhol Hwiya', 'commenter_id': '/mbasic.facebook.com/v098464822', 'text': 'من يقرأها يضع قلب ❤️ 🌸\n﷽\n﴿ أَلَم نَشرَح لَكَ صَدرَكَ ۞ وَوَضَعنا عَنكَ وِزرَكَ ۞ الَّذي أَنقَضَ ظَهرَكَ ۞ وَرَفَعنا لَكَ ذِكرَكَ ۞ فَإِنَّ مَعَ العُسرِ يُسرًا ۞ إِنَّ مَعَ العُسرِ يُسرًا ۞ فَإِذا فَرَغتَ فَانصَب ۞ وَإِلى رَبِّكَ فَارغَب ﴾\n❤️ جعلها الله في ميزان حسناتكم 🤲💙\n#متابـعه_فضـلا والردود سريعا', 'comment_id': '555639636719085'}, {'commenter_name': 'طارق فياض- Tarek Fayad', 'commenter_id': '100063805715833', 'text': '«يَا غُلَامُ إِنِّي أُعَلِّمُكَ كَلِمَاتٍ احْفَظْ اللَّهَ يَحْفَظْكَ احْفَظْ اللَّهَ تَجِدْهُ تُجَاهَكَ إِذَا سَأَلْتَ فَاسْأَلْ اللَّهَ وَإِذَا اسْتَعَنْتَ فَاسْتَعِنْ بِاللَّهِ وَاعْلَمْ أَنَّ الْأُمَّةَ لَوْ اجْتَمَعَتْ عَلَى أَنْ يَنْفَعُوكَ بِشَيْءٍ لَمْ يَنْفَعُوكَ إِلَّا بِشَيْءٍ قَدْ كَتَبَهُ اللَّهُ لَكَ وَلَوْ اجْتَمَعُوا عَلَى أَنْ يَضُرُّوكَ بِشَيْءٍ لَمْ يَضُرُّوكَ إِلَّا بِشَيْءٍ قَدْ كَتَبَهُ اللَّهُ عَلَيْكَ رُفِعَتْ الْأَقْلَامُ وَجَفَّتْ\nالصحف»\nصدق رسول الله صل الله عليه وسلم', 'comment_id': '890482102017765'}, {'commenter_name': 'Imagine Xplorer', 'commenter_id': '100090654946930', 'text': ""It's my dream to were a signed shirt of your 😊"", 'comment_id': '6751602898203212'}]",1,"For a chance to win my signed shirt, enter below and download the free LiveScore app
https://www.livescore.com/en/promo/socialcomp/may23/

*18+. Ends (23:59) 19/05/23 GMT. T&Cs apply."
pfbid02kMp4hconqa9LkBAzyohp7QRcWnx4qFZCeBgRFLgqB2iX4M2h5a4dP8wsxBqDt1pwl,2023-05-11 22:25:28,49407,15444,"{'like': 903196, 'love': 369447, 'care': 32061, 'haha': 2005, 'wow': 1938, 'sad': 103, 'angry': 96}",1308846,"[{'commenter_name': 'MD Mahmudur Rahman Shakil', 'commenter_id': '/mbasic.facebook.com/mdmahmudurrahman.shakil.1', 'text': 'Congratulations boss From Sylhet Bangladesh', 'comment_id': '209557658539967'}, {'commenter_name': 'Buniondr.com', 'commenter_id': '/mbasic.facebook.com/buniondr', 'text': 'You are not just a hero on the field, but also in life. Your positive attitude, determination, and achievements are truly inspiring. You have made a significant impact on the world of sports and brought joy to millions of fans worldwide. Despite your immense success, you remain humble and gracious to others. Cheers to you, the legend who never backs down! 🏆👏🍻🥂✌️', 'comment_id': '253980993825278'}, {'commenter_name': 'Maria T Fagundes', 'commenter_id': '/mbasic.facebook.com/maria.fagundes.7169', 'text': 'Congratulations Good luck,', 'comment_id': '194301256837280'}, {'commenter_name': 'Kelvin Wima', 'commenter_id': '/mbasic.facebook.com/kelvin.onah.777', 'text': 'Best footballer in the world ❣️😘', 'comment_id': '1420283295391743'}, {'commenter_name': 'Barkot Ullah', 'commenter_id': '/mbasic.facebook.com/barkot.ullah.351', 'text': ""That's awesome! Congratulations!✅💥"", 'comment_id': '607583867988123'}, {'commenter_name': 'Bilal M Avdoull', 'commenter_id': '/mbasic.facebook.com/belerlm.avdoull', 'text': 'Good luck\nCongratulations\nThis is another achievement 🤗', 'comment_id': '1223951658484883'}, {'commenter_name': 'Olixkingx', 'commenter_id': '100084363362443', 'text': ""I KNOW WE DON'T KNOW EACH OTHER BUT TO EVERYONE WHO IS READING THIS NOW,I WISH YOU ALL THE BEST IN LIFE AND GOD BLESS YOU. 💗"", 'comment_id': '561561889384341'}, {'commenter_name': 'Abebe Dejen', 'commenter_id': '100085876548255', 'text': 'Congratulations, I have always been your admirer. I am an African and I would love to go abroad', 'comment_id': '965694681098091'}, {'commenter_name': 'Ayantuga Joshua', 'commenter_id': '100082071475498', 'text': 'Good of you\nLegend\nYou are a legend of your time!\nKeep Enjoying', 'comment_id': '744399140561282'}, {'commenter_name': 'أحمد محمد', 'commenter_id': '/mbasic.facebook.com/wsam.libya.9', 'text': 'You always the Best ln the world ♥️', 'comment_id': '258500523221846'}]",22,"Excited to visit the new Jacob & Co. boutique in Riyad, Saudi Arabia! Thank you Jacob Arabo for the warm welcome."
pfbid0SfnSimyLEcUDwPj6KXGUJtPxhi665mdY3Arapx78SGuJ4QntDaHp5fxgY9RhAS5Ql,2023-05-07 03:19:49,40476,10809,"{'like': 706262, 'love': 332548, 'care': 31145, 'haha': 1306, 'wow': 741, 'sad': 90, 'angry': 68}",1072160,"[{'commenter_name': 'Tarek Zidan', 'commenter_id': '/mbasic.facebook.com/Tarekzidanofficial', 'text': 'The best player in football history ♥️☝️', 'comment_id': '228401506551847'}, {'commenter_name': 'Arzun', 'commenter_id': '/mbasic.facebook.com/Arzun.6', 'text': 'Very impressive!🤩❤️', 'comment_id': '185614780634428'}, {'commenter_name': 'Muhammad Shoaib Tufail', 'commenter_id': '/mbasic.facebook.com/ShoaibTufailCH', 'text': 'I’m very impressed Mark. Great Job!!!', 'comment_id': '605902861265434'}, {'commenter_name': ""Adiek Aring'o Koyi"", 'commenter_id': '/mbasic.facebook.com/victor.abuto.1', 'text': 'Very impressive 🐐 also remember the fun! As you enjoy life', 'comment_id': '218028090949926'}, {'commenter_name': 'Akwuruoha Chimdirim David', 'commenter_id': '/mbasic.facebook.com/chimdirim.david', 'text': 'Beautiful scenes to behold. CR7 I love you ✌️', 'comment_id': '920752965709172'}, {'commenter_name': 'Ashraful Islam', 'commenter_id': '100040321034552', 'text': 'Very impressive!🤩❤️🥀', 'comment_id': '6047034348740629'}, {'commenter_name': 'Mumin Bhat', 'commenter_id': '/mbasic.facebook.com/boika.boika.182940', 'text': 'Very impressive!🤩❤️', 'comment_id': '556535969977432'}, {'commenter_name': 'Mustapha Maisanda Lawan', 'commenter_id': '100078715070221', 'text': 'Very impressive!🤩❤️🐐🐐', 'comment_id': '661959129073713'}, {'commenter_name': 'Ossama ALsapi', 'commenter_id': '/mbasic.facebook.com/ossama.alsapi', 'text': 'Very impressive!🤩❤️', 'comment_id': '789315826086502'}, {'commenter_name': 'Samim Ahmed', 'commenter_id': '100081636363538', 'text': 'Very impressive!🤩❤️', 'comment_id': '719495459926670'}]",3,Indulging in history and gastronomy at TATEL Restaurants in #bujairiterrace with a stunning view of #at_turaif Visit Diriyah
pfbid0nK4g91NEzLGipzVGtPoTDa9MLUXBF1DqSg2HfUpY5ceqaGwWE2Xscuakd5m1XHxul,2023-05-05 23:55:18,45137,10980,"{'like': 903653, 'love': 431109, 'care': 35029, 'haha': 1449, 'wow': 837, 'angry': 127, 'sad': 126}",1372330,"[{'commenter_name': 'Facebook', 'commenter_id': '/facebook.com/facebook', 'text': 'Beautiful family, CR7 ❤️', 'comment_id': '189321020727861'}, {'commenter_name': 'Sofyan EDofanye', 'commenter_id': '100008629665940', 'text': 'Beautiful Family 🤍🤍', 'comment_id': '1449934585748119'}, {'commenter_name': 'Htet Lin Naing', 'commenter_id': '100075491828701', 'text': 'Beautiful family 👪 ❤', 'comment_id': '1553315358495127'}, {'commenter_name': 'Phan Linh', 'commenter_id': '/mbasic.facebook.com/MySkyPhan', 'text': 'Beautiful Family, i love you a7', 'comment_id': '247031447819521'}, {'commenter_name': 'Makuo Nwobodo', 'commenter_id': '/mbasic.facebook.com/makuo.nwobodo.90', 'text': 'Beautiful family 👪 ❤', 'comment_id': '903243834114691'}, {'commenter_name': 'Md Mahin Mahmud', 'commenter_id': '100070239346680', 'text': 'Beautiful Family ♥️♥️🤍', 'comment_id': '6347284958653210'}, {'commenter_name': 'Nguyễn Văn Phong', 'commenter_id': '/mbasic.facebook.com/nvip.2001', 'text': 'Beautiful Family CR7 ❤️', 'comment_id': '4242884669269252'}, {'commenter_name': 'Abou Abdallah Sana', 'commenter_id': '/mbasic.facebook.com/abdoul.sana.1428', 'text': 'Wonderful family. Too much love❤️', 'comment_id': '937014857445949'}, {'commenter_name': 'MelDary Mbhamali Melokuhle', 'commenter_id': '100088851550830', 'text': 'Beautiful Family ❤️😊❤️', 'comment_id': '964034927950912'}, {'commenter_name': 'Møĥãmmãđ Ãrmãñ', 'commenter_id': '100055222920064', 'text': 'Beautiful Family ♥️♥️🤍', 'comment_id': '569062885294781'}]",23,Happy family moments!♥️☀️
pfbid02bunYd1fwQHa9u7XQor6KazYEQvuZ31dRRHJ8kRBcytkXpJW3vJj6GojKxMzZr7c6l,2023-05-04 04:12:28,122020,14719,"{'like': 708977, 'love': 523053, 'care': 74613, 'haha': 23417, 'wow': 1156, 'sad': 279, 'angry': 148}",1331643,"[{'commenter_name': 'اخ الميرنجي', 'commenter_id': '100077553387736', 'text': 'فدوه انت عالمي انت خيالي انت من كوكب اخر ابتسامتك كفيله باسعاد ملايين البشر على وجه الأرض 😘🥰', 'comment_id': '799657814546923'}, {'commenter_name': 'طارق فياض- Tarek Fayad', 'commenter_id': '100063805715833', 'text': 'اطلبْ مِن الله كُل شيء لا تُفكر بالأسبابْ والظروف وبِمنْ حَولك ، فَكر بِقدرة الله سُبحانَه وتعَالى فَقط ، اجعَل امْنيتَك بينَك وبينْ الله ، أخبِرهُ بِكل شَيء بِألمَك وبِاحتيَاجَك لَه ، وبِكسُور قلبِك ، وحُزنَك ، وضعفك ، وقِلة حيلتَك ، ولجوئِك إليهِ وحدهْ لأنه الله رب العالمين', 'comment_id': '963988491697450'}, {'commenter_name': 'Safy Tarek', 'commenter_id': '/mbasic.facebook.com/safii.tareek', 'text': 'الافضل في كل زمان ومكان والله', 'comment_id': '894908638276797'}, {'commenter_name': 'Osama AbdelAal', 'commenter_id': '/mbasic.facebook.com/OsamaAbdelAalofficialaccount', 'text': 'الدوووووون عالمي الي ما لا نهايه 🔥', 'comment_id': '543180017979991'}, {'commenter_name': 'Mahdi Chkiaoui', 'commenter_id': '100087146666997', 'text': 'نعم صحيح انت عالمي و انت افضل لاعب في التاريخ', 'comment_id': '269947768800776'}, {'commenter_name': 'أرح قلبك', 'commenter_id': '100088820113784', 'text': 'سلاماً على من مرّ صدفة فــ صلي علي النبي ﷺ فزادني حسنة و زادت حسناته ♥', 'comment_id': '638432841457596'}, {'commenter_name': 'زياد زياد', 'commenter_id': '100006849467032', 'text': 'تي انت من جد جدك في الكورة 💪🏻', 'comment_id': '1615239158952869'}, {'commenter_name': 'طارق فياض- Tarek Fayad', 'commenter_id': '100063805715833', 'text': 'أنَّ الله يسوق لك أحداً من أقصى الأرض فيجمع بينكما من غير سابق معرفة ولا ميعاد..ثم يقضي حاجتك على يديه..\nوأنت الذي لو طفت الأرض كلها شرقاً وغرباً ما كنت تدري بمن تُنزِل حاجتك.. ولكنَّها ألطاف الله.. يُدبِّر أمرك من حيث لا تشعر\nفاطمئن دائما لأقدار اللَّطيف الخبير وتوكَّل عليه🤍', 'comment_id': '1381553392627547'}, {'commenter_name': 'أخبار العراق', 'commenter_id': '/mbasic.facebook.com/situkh53', 'text': 'يمعود خز،يتنه اكو احد يحمد نفسه', 'comment_id': '256775380050770'}, {'commenter_name': 'أرح قلبك', 'commenter_id': '100088820113784', 'text': 'لكل من يضع قلباً ويتابعنا رزقكم الله زيارة بيته الحرام ومن تحبون �', 'comment_id': '981632416179345'}]",4,"انا_عالمي
#ANA_AALAMY
💛💙

I AM _ MY _ WORLD
#ANA_AALAMY
💛💙"
pfbid0N9u4kn7n1BgssoPA6LZKD5LekMbcw5SBE8rKMEnD8Rgr7rfHfRBwPXoWwzDgyxkYl,2023-05-01 00:30:14,102342,35118,"{'like': 1265852, 'love': 658629, 'care': 54025, 'haha': 8298, 'wow': 2144, 'sad': 842, 'angry': 675}",1990465,"[{'commenter_name': 'نذیر خان', 'commenter_id': '100075538917058', 'text': 'I’m happy to witness your amazing performances', 'comment_id': '556175073328909'}, {'commenter_name': 'Randa Elbehairy', 'commenter_id': '/mbasic.facebook.com/RandaElbehairy', 'text': 'كريستيانو بيرد علي إشاعات انفصالهم🥰🤝', 'comment_id': '1339962723527707'}, {'commenter_name': 'Randa Elbehairy', 'commenter_id': '/mbasic.facebook.com/RandaElbehairy', 'text': 'برضه هتفضل فتي أحلامنا', 'comment_id': '231668442781535'}, {'commenter_name': 'Hùng Trương', 'commenter_id': '100047825104498', 'text': 'Very impressive , pratice make perfect and never give up CR7-38 , I love you so much', 'comment_id': '562103989325497'}, {'commenter_name': 'Diego Simeone: Selling Watermelons Since 2019', 'commenter_id': '/mbasic.facebook.com/diegothemelonseller', 'text': 'Best of luck ❤️', 'comment_id': '912522773346797'}, {'commenter_name': 'Alain Goli Tie', 'commenter_id': '/mbasic.facebook.com/alain.djedje.583671', 'text': 'Best of luck 🤞', 'comment_id': '258617136632488'}, {'commenter_name': 'Haris Bahadar', 'commenter_id': '/mbasic.facebook.com/haris.bahadar.75', 'text': 'Best of Luck 🤞', 'comment_id': '3405148233030174'}, {'commenter_name': 'Anita Borja Coronel', 'commenter_id': '/mbasic.facebook.com/anita.borjacoronel', 'text': 'Beautiful couple. Love and hugs ❤️😘❤️', 'comment_id': '765316438557803'}, {'commenter_name': 'Sajjad Sahil', 'commenter_id': '/mbasic.facebook.com/sajjad.sahil.545454', 'text': 'Best of luck 😭🤫❤️', 'comment_id': '2478965042258317'}, {'commenter_name': 'Tarek Zidan', 'commenter_id': '/mbasic.facebook.com/Tarekzidanofficial', 'text': 'Best of luck ♥️', 'comment_id': '247099424649455'}]",0,Cheers to Love😘
pfbid0314R4Fr2JcopaZKP6S1PvWUJ7eZWMu3wgdL6CjtcJRbj3t5y4GBwTgNiE2xD8xnSZl,2023-04-29 04:57:13,37814,8221,"{'like': 559134, 'love': 262090, 'care': 25223, 'haha': 2676, 'wow': 500, 'sad': 91, 'angry': 68}",849782,"[{'commenter_name': 'Georgina Rodriguez', 'commenter_id': '100092237410837', 'text': 'Very impressive!🤩❤️', 'comment_id': '1353964195458022'}, {'commenter_name': 'MatchScore Updates', 'commenter_id': '100091622401814', 'text': 'Very impressive!🤩❤️', 'comment_id': '1402949533873183'}, {'commenter_name': 'Benq Mamun', 'commenter_id': '/mbasic.facebook.com/Bqmamun', 'text': 'Very impressive!🤩❤️', 'comment_id': '628206308732108'}, {'commenter_name': 'DAILY SPORTS+', 'commenter_id': '100064083728184', 'text': ""The most determined and disciplined player in history. You earn every respect and reward for having contributed immensely to the game, making the younger players of this generation have total enthusiasm and determination in the game, coupled with hard work and resilience. You are simply the most influential player that has ever played the game. Despite your haters' envy and jealousy, you still stand tall and are motivated always to conquer your world. More Respect King CR7"", 'comment_id': '199327266215120'}, {'commenter_name': 'عادل الأزرق', 'commenter_id': '100032878494323', 'text': 'Very impressive!😍 🐐', 'comment_id': '1188571671857470'}, {'commenter_name': 'Sà Mĩr', 'commenter_id': '100060027519980', 'text': 'Very impressive🥰❤️😍', 'comment_id': '780566936669792'}, {'commenter_name': 'Yassine Elochi', 'commenter_id': '/mbasic.facebook.com/yassine.elochi.129', 'text': 'Very impressive!🤩❤️', 'comment_id': '626625022250892'}, {'commenter_name': 'Essiéné Cancionero', 'commenter_id': '100076454544246', 'text': 'You are my role model and the only star that I have always loved. No matter where you go I will always follow you, you are phenomenal, you are a legend, you are simply the definition of football. 🔥\n\nThe greatest player of all time. 👑🐐❤️', 'comment_id': '1962918487391063'}, {'commenter_name': 'Khaled Ibrahim', 'commenter_id': '/mbasic.facebook.com/xKhaledIbrahim', 'text': 'The best player in football history ♥️🔥', 'comment_id': '1236884730529841'}, {'commenter_name': 'Isiaka A.Kromah', 'commenter_id': '/mbasic.facebook.com/writingforpassion', 'text': 'The greatest player to ever play this game\n\nGoate(Greatest of all time ever)', 'comment_id': '541404274838430'}]",4,Great win 🙌🏻 well done team!Special Thanks to the fans for being incredible as always 💙💛
pfbid0g3HUaghrkK71oaZev6QwEsexBLmBFdPJHwEjmTTWtQVCkUDwPDPWZ8iqBp79uXQbl,2023-04-27 03:37:57,31863,4815,"{'like': 504491, 'love': 219149, 'care': 22513, 'haha': 3975, 'wow': 487, 'sad': 304, 'angry': 87}",751006,"[{'commenter_name': 'رابطه مشجعين الدون رونالدو في النصر السعودي', 'commenter_id': '100088875650366', 'text': 'I used to think that Messi is a good player but after watching him being eliminated from champions league, i knew I was wrong. No one can dispute CR7⃣ is the best player on earth', 'comment_id': '208292945256966'}, {'commenter_name': 'عصام عصام', 'commenter_id': '/mbasic.facebook.com/issam.bensaad.12', 'text': 'disciplined player. You work hard, you achieved all the titles, you were a great example for many players. I wish you good luck. I also hope that your heart will be open to people. Thanks Chris', 'comment_id': '1666218743817898'}, {'commenter_name': 'Youssouf Diarra', 'commenter_id': '/mbasic.facebook.com/youssouf.diarra.712161', 'text': 'Good Luck the king of king 🙏🙏🙏', 'comment_id': '117493894632040'}, {'commenter_name': 'Abdulganiyyu Woleola', 'commenter_id': '/mbasic.facebook.com/abdulganiyyu.woleola', 'text': 'I watch you match ..I see how best you are playing on pitch ..I am so happy watching you play...You never finished..keep up with the team work..motivate your team more ..I love you all time my favorite', 'comment_id': '754591149379991'}, {'commenter_name': 'Milon gp মিলন গ্রামপুলিশ', 'commenter_id': '100090364312586', 'text': 'Milon gp মিলন গ্রামপুলিশ Milon gp মিলন গ্রামপুলিশ I like your play, i am very impressed to see you.\nYou are my love in football.', 'comment_id': '224838713657312'}, {'commenter_name': 'مقالات حمدون', 'commenter_id': '100082230226245', 'text': 'حبيبي سمعته من بعض الاشخاص انك تريد الاعزال نهاية الموسم ليش يا رونالدو انحنا بنحبك وجودك داخل الملعب فقط يفرحنا ارجوك لا تعتزل💔', 'comment_id': '752386306388990'}, {'commenter_name': 'دوري ابطال اوروبا', 'commenter_id': '/mbasic.facebook.com/Champiions.League', 'text': 'النصر لو لعبو بيك بطولة ودية سوف تخسرها خسرت ثلاثة حتى الان', 'comment_id': '1443190936420778'}, {'commenter_name': 'مشجعين ريال مدريد الذين فرض عليهم تشجيع النصر السعودي', 'commenter_id': '100089205006916', 'text': 'الحقيقة الوحيدة التي نعرفها هو أن رونالدو أفضل لاعب في تاريخ ✅', 'comment_id': '1692751211194678'}, {'commenter_name': 'Mohamed Adel', 'commenter_id': '/mbasic.facebook.com/mohamedua0718', 'text': 'مستواك فى النازل يا رونالدو فين أيام لما كنت بقول هاتريك رونالدو فى الاستورى', 'comment_id': '1668529256951603'}, {'commenter_name': 'بكيل الحلياني', 'commenter_id': '/mbasic.facebook.com/ail2000', 'text': 'Very impressive!🤩❤️', 'comment_id': '1169666600385294'}]",3,We keep fighting and working hard preparing for the next games!💪🏼
